Time,Time Code,Country Name,Country Code,GDP (current US$),Gini index (World Bank estimate),"Foreign direct investment, net inflows (BoP, current US$)","Life expectancy at birth, total (years)",Exports of goods and services (% of GDP),Poverty headcount ratio at national poverty lines (% of population),"Inflation, consumer prices (annual %)","Compulsory education, duration (years)","Government expenditure on education, total (% of GDP)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",Arms imports (SIPRI trend indicator values),Fossil fuel energy consumption (% of total),Gross domestic savings (% of GDP),Gross savings (% of GDP),Human capital index (HCI) (scale 0-1),Research and development expenditure (% of GDP),"International tourism, number of arrivals","International tourism, receipts (current US$)","International tourism, number of departures",GNI (current US$),Individuals using the Internet (% of population),Access to electricity (% of population),Agricultural land (% of land area),"Birth rate, crude (per 1,000 people)",External debt stocks (% of GNI),"Fertility rate, total (births per woman)",Gross national expenditure (% of GDP),High-technology exports (current US$),Lending interest rate (%),Mobile cellular subscriptions (per 100 people),"Mortality rate, infant (per 1,000 live births)","Patent applications, residents",Prevalence of current tobacco use (% of adults),Sex ratio at birth (male births per female births),Taxes on goods and services (% of revenue),"Taxes on income, profits and capital gains (% of revenue)",Taxes on international trade (% of revenue),Total greenhouse gas emissions (kt of CO2 equivalent),Urban population (% of total population)
2013,YR2013,Bolivia,BOL,30659338880.3786,47.6,1749612614.39791,69.468,44.0924795401875,38.9,5.73640023719613,14,..,..,..,..,1000000,84.1808992754079,25.9717783821665,23.8909396375077,..,..,798000,639000000,837000,28751567780.9631,36.99,89.505686,34.8361488045786,23.661,28.3177148321565,3.01,93.0459484915477,44104414,11.0513992821176,98.8933,27.8,..,..,1.05,..,..,..,..,67.699
2013,YR2013,Bosnia and Herzegovina,BIH,18178503835.4491,..,313295008.331529,76.569,33.74304868703,..,-0.093045683831828,9,..,..,..,..,..,92.504002166717,-7.73839962830235,7.39584495405205,..,0.32132,529000,752000000,..,18420338062.5891,48.5213,99.5,42.20703125,8.963,79.9968212678989,1.309,126.108384281061,82136598,7.03604811133436,98.4676,5.6,7,..,1.055,73.5396299377263,11.5049250228982,0,..,46.519
2013,YR2013,Botswana,BWA,14901750991.2012,..,67136668.8268654,64.976,61.5226187238805,..,5.8846070705681,..,..,..,..,..,8000000,68.8260329481313,29.4299726614092,36.6648085535624,..,0.53728,1544000,484200000,..,14251172463.0606,30,53.6997947692871,45.6637199371835,27.231,16.7584837289811,3.002,99.9791029467699,26072351,10.1892333333333,157.416,28.6,8,..,1.031,10.5678365146678,27.9464898030249,26.9460417062935,..,65.572
2013,YR2013,Brazil,BRA,2472806919901.67,52.8,75211028087.44,74.483,11.7422306432624,..,6.204310666401,14,5.8388500213623,..,55.8442993164063,12.6315698623657,223000000,58.0180822526514,19.3922896591073,18.1517163674694,..,1.19567,5813000,6784000000,8866000,2438446843189.09,51.04,99.575151,33.4478723735185,14.772,19.8390776565469,1.764,102.301477281104,9070901211,27.3916666666667,134.851,14.9,4959,..,1.05,21.9403008601565,23.6116665380172,2.44762211140735,..,85.209
2013,YR2013,British Virgin Islands,VGB,..,..,113423720000,..,..,..,..,12,..,..,..,..,..,..,..,..,..,..,366000,421000000,..,..,37.6,99.2189712524414,46.6666666666667,..,..,..,..,..,..,185.135,..,..,..,..,..,..,..,..,45.856
2013,YR2013,Brunei Darussalam,BRN,18093829923.2737,..,775641999.0889,75.075,68.0418746411061,..,0.389205053123613,9,..,..,..,..,15000000,99.9943789901774,64.5744069967755,60.2789960135098,..,..,225000,96000000,..,17893222506.3939,64.5,100,2.73244774545167,17.052,..,1.978,75.0165643358806,59457618,5.5,115.922,8.4,20,..,1.055,..,..,..,..,75.997
2013,YR2013,Bulgaria,BGR,55615397665.5809,36.6,1989040000,74.8609756097561,64.8078326053919,..,0.890093540913032,11,4.07420015335083,22.9197101593018,94.3266372680664,..,..,70.2084792905056,20.6369019039142,24.1089925684691,..,0.63724,6898000,4410000000,3930000,54387804695.9826,53.0615,100,46.0114222549742,9.2,95.0122963395061,1.48,100.445636835404,1174076386,9.04340833333333,143.85,7.7,282,..,1.06,57.1307350458826,18.8162906876468,0.0523810354665272,..,73.313
2013,YR2013,Burkina Faso,BFA,13444301139.1384,..,490403410.536841,58.937,27.0769854530325,..,0.533738507090537,10,4.08343982696533,..,..,..,..,..,13.8280346097849,14.3904330892987,..,..,218000,200000000,..,13080708252.0415,9.1,15.5959062576294,44.9561403508772,40.543,..,5.606,109.881880396358,14224653,5.2875,65.841,62.8,..,..,1.046,36.3091778056783,19.2278878769171,11.6968986494454,..,26.346
2013,YR2013,Burundi,BDI,2451625332.74584,38.6,116727136.517749,59.148,9.1,64.9,7.93795807492412,..,5.99535989761353,..,..,..,..,..,-13.7800524590164,3.93388814646655,..,..,234000,2300000,..,2453425870.69514,1.26422,6.9,79.1666666666667,41.933,27.8634611775048,5.897,128.399981639344,51849,15.1475,26.5907,50.4,..,..,1.03,..,..,..,..,11.482
2013,YR2013,Cabo Verde,CPV,1850470042.43281,..,89297443.9961387,71.661,40.4924428420234,..,1.50654285701402,10,5.00144004821777,..,..,..,..,..,17.2753815516816,28.6286874336812,..,..,503000,483000000,..,1785866825.96527,37.5,82.8270874023438,20.8436724565757,21.477,83.5817509176928,2.463,114.354203095598,..,10.520099018866,97.5984,19.2,..,..,1.03,34.1192812709162,22.8552518257189,15.4231287854592,..,63.317
2013,YR2013,Cambodia,KHM,15227991395.2201,..,2068470774.00468,67.888,62.3879357989172,..,2.94260015985048,..,2.05053997039795,..,..,..,67000000,28.612234256152,15.7499484173448,21.0649189302217,..,..,4210000,2895000000,872000,14575360631.4731,6.8,54.7952461242676,30.9030138227963,24.422,52.1832916852589,2.682,104.258968530344,73018956,..,134.86,30.3,1,..,1.049,38.0488940654104,14.2320948008908,15.1932279140412,..,21.415
2013,YR2013,Cameroon,CMR,32357345500.9885,..,547404749.757182,56.576,25.5677642842125,..,2.05908683974933,6,2.76801991462708,..,..,..,139000000,35.7817563030499,18.5807457224953,17.6071378058352,..,..,783000,607000000,..,31737786384.1153,10,56.1663246154785,20.6257536333058,38.02,16.3149079256251,4.916,104.46994858985,14007083,..,70.9537,62,..,..,1.03,32.562679777001,24.6127557248008,10.8042038496379,..,53.373
2013,YR2013,Canada,CAN,1847208522155.34,33.8,67027866778.2682,81.7487804878049,30.3319386683867,..,0.93829189781521,10,..,..,..,..,202000000,73.1735157237361,23.3348000182941,21.5973693169339,..,1.70964,16059000,17650000000,32971000,1819072868136.9,85.8,100,6.88695581381667,10.8,..,1.587,101.572875054738,32769499866,3,80.3478,4.7,4567,..,1.054,..,65.6888335174095,1.59783235944922,..,81.178
2013,YR2013,Cayman Islands,CYM,4405954696.16336,..,68000092000,..,..,..,2.16061146813395,12,..,..,..,..,..,..,..,..,..,..,345000,500000000,..,2646160144.38129,71.4,100,11.2500001986822,12.5357847756895,..,..,..,..,..,163.579,..,..,..,..,..,..,..,..,100
2013,YR2013,Central African Republic,CAF,1691544192.38242,..,1852792.6119,49.371,14.9729547921906,..,..,10,..,..,..,..,..,..,-0.938053965932255,..,..,..,83500,15600000,..,1706709151.81952,3.4,18.5549392700195,8.15435487495586,37.427,35.0297087621888,5.068,108.45337798775,10012,..,30.5827,94.6,..,..,1.03,..,..,..,..,39.663
2013,YR2013,Chad,TCD,12953535495.8781,..,520200751.3399,52.386,33.565591667753,..,0.222671564624589,10,2.85070991516113,..,..,..,59000000,..,23.7348144987313,..,..,..,97000,..,..,12362322220.9534,2.5,8.02312660217285,39.6561308767471,44.841,23.5436922527937,6.262,105.5177324217,..,..,34.5015,79.3,..,..,1.03,..,..,..,..,22.248
2013,YR2013,Channel Islands,CHI,..,..,..,82.071,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.5757597942839,10.438,..,1.569,..,..,..,..,..,..,..,1.057,..,..,..,..,31.027
2013,YR2013,Chile,CHL,278384345259.377,45.8,22210440993.2687,79.349,32.1994733836873,14.4,1.78955553984587,12,4.52942991256714,12.269889831543,76.1649398803711,18.3268604278564,54000000,68.6498020919416,25.0510383298116,20.7857692748148,..,0.3887,3576000,3171000000,2999000,264303347987.482,58,99.6,21.2243714281812,14.002,..,1.821,100.57452983816,728933021,9.26187678192101,134.657,7.1,340,..,1.04,48.8635338997746,28.6788278134212,1.05004335009537,..,87.246
2013,YR2013,China,CHN,9570406235659.64,39.7,290928431467.003,75.321,24.5992544368742,8.5,2.62104902701091,9,..,..,..,..,1323000000,88.2374925685652,48.2828529912817,47.3783909246739,..,1.99786,55686000,51664000000,98185000,9492579024342.3,45.8,100,54.8084173116577,12.08,15.59627945135,1.647,98.1160963447605,655996259990,6,88.3057,10.8,704936,..,1.146,57.9789535041869,28.2651065244612,4.11621496859936,..,53.013
2013,YR2013,Colombia,COL,382116126448.555,52.8,16210410261.4616,76.105,18.0864397214368,30.6,2.01809847891195,10,4.87855005264282,10.0754098892212,48.1389389038086,18.5945796966553,164000000,76.7621271757288,20.3687754956287,18.1383304086575,..,0.27128,2288000,4759000000,3605000,368706346309.552,51.7,97.779418,40.392610691753,15.945,25.1256265765693,1.905,101.813769354972,781609895,10.9855861710036,108.172,14.3,251,..,1.05,25.4304202638707,19.266258525043,2.45888731114496,..,79.061
2013,YR2013,Comoros,COM,1116224161.07781,..,4231644.4167,62.922,9.04838721379907,42.4,-4.29487331536753,6,2.3827600479126,..,..,..,..,..,-4.79035109570786,..,..,..,21900,..,..,1116441521.5832,6.5,69.5024032592773,71.466950907041,34.199,13.2144253279643,4.561,121.146520846383,..,10.5,46.8641,57.2,..,..,1.05,..,..,..,..,28.223
2013,YR2013,"Congo, Dem. Rep.",COD,32679745297.6453,..,1697585830.80626,58.381,36.4458613092305,..,0.80822310148707,6,2.06221008300781,1.73559999465942,42.4535713195801,5.42532014846802,1000000,4.17663823986824,17.2682009136775,12.5392497207918,..,..,191000,8400000,..,29868627089.0428,2.2,14.8229188919067,11.5568690589092,43.771,20.5314898254888,6.363,104.574222527402,..,19.3660119047619,39.5633,77.7,..,..,1.03,..,..,..,..,41.627
2013,YR2013,"Congo, Rep.",COG,17958721571.7526,..,1878325499.2761,62.022,52.9343405840282,..,4.63161619729463,10,..,..,..,..,12000000,41.6071415646667,59.9303010021004,57.8507676411774,..,..,343000,52400000,180000,17547481602.5362,6.6,49.0511207580566,31.1185944363104,35.663,36.3014102052767,4.676,87.1342949643847,..,..,100.8,40.4,..,..,1.03,9.81737707963182,9.34095322405096,4.50743031905696,..,64.627
2013,YR2013,Costa Rica,CRI,49745088111.6953,49.3,3205384976.80294,79.234,31.3330174065706,20.7,5.23124134422955,13,6.84933996200562,..,..,..,..,49.37779479225,16.0248826565721,13.0825006272997,..,0.55567,2428000,3171000000,790000,47889274840.9858,45.96,99.563517,35.1840971406189,15.194,35.7795626847443,1.838,102.952339729028,3074122924,15.1883333333333,149.975,8.2,21,..,1.05,48.2658909791907,23.0918407742449,7.49400653564236,..,74.97
2013,YR2013,Cote d'Ivoire,CIV,31273074527.6975,..,407592122.101427,54.906,41.5310506916494,..,2.5811703725294,10,4.72900009155273,..,..,..,..,26.6581215014873,23.6460053533141,17.7277300885554,..,..,380000,191000000,..,29861784272.1476,12,61.1888618469238,64.7798742138365,36.812,33.0029917066681,4.92,97.0647282532377,166909348,5.2875,87.7913,68.9,..,..,1.03,20.8158764335591,22.8573618026585,39.8346267139162,..,48.593
2013,YR2013,Croatia,HRV,58194069434.1423,32,937309759.586375,77.1268292682927,40.3318687933055,19.4,2.2165820642978,8,4.56486988067627,..,..,..,..,71.3032462860036,17.3659409758,17.9470561173616,..,0.81016,10948000,9715000000,2927000,57022095862.3569,66.7476,100,28.0075062335263,9.4,..,1.46,102.024954603596,999788842,9.24666666666667,110.392,4.3,230,..,1.068,64.6209529361443,9.18491583316364,1.19495919813264,..,55.706
2013,YR2013,Cuba,CUB,77148000000,..,..,78.485,24.1004303416809,..,..,9,..,..,..,..,..,87.5088346223724,13.2705967750298,..,..,0.47467,2839000,2608000000,286000,76226000000,27.93,98.6748504638672,60.8549204057523,11.108,..,1.689,96.1230362420283,..,..,17.6881,4.4,27,..,1.057,..,..,..,..,76.827
2013,YR2013,Curacao,CUW,3147616201.11732,..,-1508379.88826815,77.8268292682927,68.9623592066569,..,1.33232086152148,14,4.93095016479492,..,..,..,..,..,20.3440823267337,16.070031182594,..,..,441000,778000000,..,3092940223.46369,..,100,..,12.7,..,2.1,..,..,..,129.789,..,..,..,1.05,..,..,..,..,89.544
2013,YR2013,Cyprus,CYP,23900872625.8467,37,25966316070.542,79.999,61.3603125807344,14.4,-0.399357676464408,10,6.48377990722656,24.8877696990967,79.6970520019531,35.7547416687012,..,92.9908098356461,14.5056225999192,11.4586328919324,..,0.48218,2405000,2930000000,1115000,23618497808.4739,65.4548,100,11.7781387263047,11.255,..,1.376,98.4195358624442,56343471,..,127.581,2.5,2,..,1.07,42.7893921796361,33.12814556717,0.0464576074332172,..,67.137
2013,YR2013,Czech Republic,CZE,211685616592.931,26.5,7357578652.57,78.1756097560976,76.0583816157677,9.7,1.43829787234043,9,4.0908899307251,..,99.7996520996094,19.9570407867432,15000000,77.1817694354636,30.7075316735424,24.1106807865193,..,1.89973,7852000,7792000000,5781000,198239568740.499,74.1104,100,45.5969955969956,10.2,..,1.46,94.3056538181443,24688886246,4.96989301373891,129.592,2.5,984,..,1.058,36.396822959323,15.7762592137592,0,..,73.29
2013,YR2013,Denmark,DNK,343584391647.927,28.5,680338945.938662,80.3,54.8288189867113,12.1,0.789071780078061,10,8.49442958831787,..,99.5849380493164,..,38000000,70.2593871097906,26.2983066626475,27.4520709484639,..,2.97048,8557000,6490000000,6977000,354463589494.156,94.6297,100,62.1338413908073,10,..,1.67,93.3924988610296,10204683144,..,124.707,3.5,1341,..,1.056,35.899163762619,43.4582876066155,0,..,87.292
2013,YR2013,Djibouti,DJI,2042817162.85639,44.1,286004467.676864,62.239,156.538300905396,..,2.70603242872186,10,..,..,..,..,5000000,..,21.9537743334376,29.9457532347014,..,..,63000,21600000,..,2093587752.71352,9.5,56.1297340393066,73.4253666954271,23.871,39.1513327414922,3.054,134.919913278752,..,..,27.6378,57.4,1,..,1.039,..,..,..,..,77.222
2013,YR2013,Dominica,DMA,498296296.296296,..,17915757.4074074,..,35.064278281552,..,-0.0464116468806453,12,..,..,..,..,..,..,..,..,..,..,78000,82000000,..,484287333.333333,51,98.2172241210938,33.3333333333333,..,63.9832289783889,..,..,..,9.07396001934442,131.766,24.8,..,..,..,..,..,..,..,68.982
2013,YR2013,Dominican Republic,DOM,62682163837.6521,47.7,1599900000,72.763,25.1671587260231,..,4.83095096740802,15,..,..,55.2390403747559,10.8585901260376,..,86.7667115342418,16.3762278393085,18.2498304372078,..,..,4690000,5055000000,392000,59708978487.7338,45.9,98.385853,48.6855723452701,20.761,40.1237294384139,2.441,106.347438665713,197793261,13.5914005366949,91.5625,27.1,12,..,1.05,56.0098053025238,27.6632134927231,6.08100439686913,..,76.749
2013,YR2013,Ecuador,ECU,95129659000,46.9,727081206.263418,75.707,28.6382882966079,25.6,2.72177577710365,15,5.00464010238647,11.518030166626,47.941520690918,12.7312202453613,11000000,86.7705451864697,26.1374783231379,27.2045172518489,..,0.3799,1364000,1251000000,1138000,93768814900,40.2791,98.034674,30.2504429054598,20.848,20.3483988910902,2.544,102.329579463751,78998915,..,105.849,13.8,7,..,1.05,..,..,..,..,63.125
2013,YR2013,"Egypt, Arab Rep.",EGY,288434108527.132,..,4192200000,70.928,17.0178456245969,..,9.4697198106492,9,..,..,..,..,675000000,98.4600911878015,7.87465061277145,13.6832216190067,..,0.63895,9174000,6747000000,5782000,281027708527.132,29.4,99.731201171875,3.74802347752587,28.518,16.4829608492381,3.421,106.337346807138,72676207,12.2916666666667,112.783,21.4,641,..,1.065,..,..,..,..,42.893
2013,YR2013,El Salvador,SLV,21990970000,43.4,245179098.280128,71.935,29.7248370581198,29.6,0.7576691845229,12,3.80149006843567,6.05945014953613,41.037971496582,10.1643600463867,..,47.8968435229118,-3.98199806556964,10.1146655532377,..,0.06387,1283000,1054000000,1166000,21000770000,23.1093,95.043105,76.0135135135135,19.036,67.2924734450213,2.154,121.001347371216,227689954,..,143.501,14.3,..,..,1.05,48.19777984167,29.122993233382,5.13466896643227,..,68.036
2013,YR2013,Equatorial Guinea,GNQ,21948835350.3425,..,582948701.8906,56.642,67.6533166625479,..,2.94887694639657,6,..,..,..,..,2000000,..,58.7213935566381,..,..,..,..,..,..,15003862699.2207,16.4,65.8435363769531,10.1247771836007,35.899,..,4.952,71.5866516009701,..,..,47.4523,72.4,..,..,1.03,2.08863430921344,30.5220379303677,1.24290644618851,..,69.544
2013,YR2013,Eritrea,ERI,..,..,43859000,63.726,..,..,..,8,..,..,..,..,..,22.6055993680964,..,..,..,..,141000,..,..,..,0.9,43.2373199462891,75.1683168316832,33.753,..,4.335,..,..,..,10.8136,35.8,..,..,1.052,..,..,..,..,..
2013,YR2013,Estonia,EST,25271406707.566,35.1,1097942106.98722,77.1414634146341,84.0234047614844,21.8,2.78056658954996,9,4.81267023086548,..,..,..,18000000,17.1986297458196,29.6887491204931,27.3204543920719,..,1.72216,3111000,2022000000,1166000,24663444923.3427,80.0043,100,22.1992178513918,10.3,..,1.52,97.3337858012907,2546304376,..,146.121,2.8,25,..,1.057,40.679085941381,22.4734227521113,0,..,68.122
2013,YR2013,Eswatini,SWZ,4597702903.12892,..,81790158.3971155,51.699,40.5334601143851,..,5.62130623468951,7,..,..,..,..,..,..,10.6159107419141,22.6362643171964,..,..,968000,4200000,1573000,4400329867.11686,24.7,58.6729621887207,71.046511627907,28.53,9.30824210518519,3.139,101.604950970406,1155806,8.5,82.1646,51.9,..,..,1.026,..,..,..,..,22.999
2013,YR2013,Ethiopia,ETH,47648211133.2183,..,1343876023.73137,63.961,12.484073558977,..,7.4640219294452,8,4.4985499382019,..,..,..,153000000,5.78827082005989,17.5774819401872,28.3347786801767,..,0.60474,681000,2236000000,..,47541429851.2713,4.6,36.0444145202637,36.259,34.483,26.4700748847239,4.787,116.5036363754,6129188,..,26.8875,47.2,1,..,1.04,17.3452968369419,17.5177849261136,33.1935474114121,..,18.575
2013,YR2013,Faroe Islands,FRO,2627049837.08135,..,..,81.3414634146341,53.5288017730424,..,..,9,..,..,..,..,..,..,18.7077665494127,..,..,..,..,..,..,2773943699.5887,90,100,2.1489970407132,13,..,2.5,103.455263889171,..,..,120.586,..,..,..,..,..,..,..,..,41.363
2013,YR2013,Fiji,FJI,4190143206.25611,36.7,243782754.036692,66.95,56.8734283161838,34,2.91354193604,..,3.88288998603821,..,..,..,..,..,15.0314793912493,17.9579995378362,..,..,659000,966000000,..,4108194711.65652,35.2,91.75,23.2621784345922,22.185,23.3535272782471,2.786,112.60215395761,2715493,6.10472546158863,107.486,20.1,..,..,1.06,48.4117559354592,21.9882583317402,20.2456777852222,..,53.706
2013,YR2013,Finland,FIN,271285280621.373,27.2,-4940676481.36146,80.9756097560976,38.0176291228019,12.8,1.47828615688804,9,7.12404012680054,21.8909206390381,..,34.354549407959,296000000,42.6267230473743,21.2802404060278,20.5254580415238,..,3.28719,2797000,5774000000,8562000,272399254958.036,91.5144,100,7.43196551383724,10.7,..,1.75,101.054223501255,4694300378,..,136.261,2.2,1596,..,1.047,61.5379885634646,23.5822180320141,0.002049558320182,..,85.125
2013,YR2013,France,FRA,2811077725703.59,32.5,31589283790.5546,82.219512195122,29.3647378670492,13.3,0.863715497861826,10,..,..,81.5009994506836,27.3704700469971,107000000,48.5435813113108,21.2526137250855,21.3891767955208,..,2.23703,83634000,66054000000,26062000,2874043166666.13,81.9198,100,52.5492316403422,12.4,..,1.99,101.034579340815,119314806417,..,99.1086,3.5,14690,..,1.047,41.4610191796846,33.5924743499135,-0.00926083883703361,..,79.135
2013,YR2013,French Polynesia,PYF,..,..,99207173.3507257,76.307,..,..,..,..,..,..,..,..,..,..,..,..,..,..,164000,746000000,..,..,56.8,100,12.431693989071,15.998,..,2.027,..,8801278,..,90.0369,..,..,..,1.05,..,..,..,..,61.583
2013,YR2013,Gabon,GAB,17595745653.3676,..,324032442.445876,63.648,57.3574058813271,..,0.50544105891569,10,3.02971005439758,..,..,..,2000000,22.0596003888419,53.2603706427895,40.3059125046124,..,..,..,..,..,15890972051.6072,30.538,86.4,20.0256141576435,33.242,30.4236886585614,4.098,75.9202243852103,..,..,151.08,37.7,..,..,1.03,11.2329058017867,24.52663656568,15.4538925923988,..,87.156
2013,YR2013,"Gambia, The",GMB,1375608956.10386,..,68340322.378848,60.426,18.9791643659006,..,5.69912989637381,9,1.81839001178741,..,..,..,..,..,5.1818591371902,5.58775560306936,..,..,171000,78000000,..,1345938955.88137,14,51.5,59.7826086956522,40.295,40.9716747249423,5.48,109.529673990589,24497,28,94.151,41.9,..,..,1.03,..,..,..,..,57.82
2013,YR2013,Georgia,GEO,17189551520.9811,38.6,1046562195.15,72.412,41.7219538979684,26.2,-0.512058410947118,9,..,..,..,..,5000000,68.9344955488092,8.83290024516404,15.4322403488457,..,0.08367,2884000,1916000000,3220000,16872451545.0283,43.3,99.8974075317383,35.7763721061484,14.186,80.6241609068863,2.012,112.15817802197,21318338,13.5948916043986,123.326,10.2,114,..,1.081,52.198260106733,38.0378682652241,1.30711309306236,..,56.685
2013,YR2013,Germany,DEU,3732743446218.92,31.1,67199694458.9374,80.490243902439,45.4186778593914,16.7,1.5047209800535,13,4.96111011505127,..,96.6717910766602,32.3349189758301,113000000,81.0882680135356,25.8122254432924,26.5819461109799,..,2.82105,31545000,55486000000,87459000,3819178029463.77,84.17,100,47.8588626461821,8.5,..,1.42,94.2415209774663,210129818072,..,123.233,3.3,47353,..,1.053,52.3842301521918,36.0799765858735,0,..,77.18
2013,YR2013,Ghana,GHA,62405374785.5052,..,3227000000,62.064,25.8293798789968,..,11.6661923071728,11,4.60710000991821,..,..,..,63000000,52.4975934413822,16.4937362042874,17.4658733030943,..,..,994000,1010000000,..,61072600585.4446,15,70.7,68.9988573437637,31.5,26.3757325075151,4.146,109.998576174797,62421497,..,105.332,41.8,..,..,1.053,..,..,..,..,52.748
2013,YR2013,Gibraltar,GIB,..,..,..,..,..,..,..,10,..,..,..,..,..,98.9605091383812,..,..,..,..,..,..,..,..,65.017,100,..,..,..,..,..,..,..,103.281,..,..,..,..,..,..,..,..,100
2013,YR2013,Greece,GRC,239862011051.781,36.1,2945271844.6857,81.2853658536585,30.3534287779604,22.1,-0.922168807001954,10,..,..,..,..,28000000,88.0012527595895,8.78876180046798,9.20076471332571,..,0.81131,17920000,17433000000,4594000,238456463558.615,59.8663,100,55.4926299456943,8.6,..,1.29,102.812285494975,950028738,..,116.556,3.7,698,..,1.063,38.5096884061306,21.4863227014007,0.00767094705512342,..,77.355
2013,YR2013,Greenland,GRL,2684952726.88425,..,..,71.8304878048781,37.7008521502702,..,..,10,..,..,..,..,..,..,9.58519844822442,..,..,..,..,..,..,..,65.8,100,0.592203696733388,14.5,..,2.077,120.509963858218,919558,..,107.066,..,..,..,..,..,..,..,..,85.551
2013,YR2013,Grenada,GRD,842620111.111111,..,74688413.3333333,72.579,25.4261893776392,..,-0.0439997864828037,12,..,..,..,..,..,..,..,..,..,..,128000,120000000,..,813021518.518518,35,90.9961395263672,23.5294117647059,17.315,72.1790279757071,2.171,..,..,9.27020682532407,122.955,13.8,..,..,1.05,..,..,..,..,35.896
2013,YR2013,Guam,GUM,5336000000,..,..,78.649,19.7338830584708,..,..,..,..,..,..,..,..,..,..,..,..,..,1334000,..,..,..,65.4,100,33.3333333333333,17.311,..,2.429,..,..,..,..,..,..,..,1.058,..,..,..,..,94.364
2013,YR2013,Guatemala,GTM,52996540576.3161,..,1522143500,72.596,21.9981554492037,..,4.34337131279513,16,2.88808989524841,2.37331008911133,25.4574794769287,3.35548996925354,..,32.6537067630652,3.15371690530661,11.5996854420349,..,0.03854,1224000,1479000000,686000,51760538348.9461,19.7,87.8358840942383,34.7209775212008,26.369,33.7786759507031,3.151,112.68890977403,213728660,13.5975,139.245,25.5,4,..,1.05,56.2087872287042,32.7391939861834,4.50003691997261,..,49.311
2013,YR2013,Guinea,GIN,8376613843.27265,..,189999.999999999,58.447,26.4706206459562,..,11.8878956127303,6,2.63421010971069,..,..,..,..,..,-3.99124308884602,-7.77928923902593,..,..,56000,..,..,7971453845.06713,4.5,31.1755599975586,59.0102555754517,38.422,23.12029634645,5.094,127.485203525152,989751,..,68.2695,70.8,..,..,1.024,..,..,..,..,34.545
2013,YR2013,Guinea-Bissau,GNB,1046087417.96916,..,19639703.7983811,56.117,18.2571916032992,..,1.20712555668413,9,2.13248991966248,..,..,..,..,..,-0.34160311047809,1.05438952408572,..,..,35500,17400000,..,1026052961.77604,3.1,16.1394596099854,57.9658605974395,37.841,29.1097603824427,4.855,107.566007970137,..,5.2875,57.0245,63.5,..,..,1.03,..,..,..,..,41.31
2013,YR2013,Guyana,GUY,4167801802.58255,..,200558390,68.819,..,..,1.90125181860585,6,..,..,..,..,..,..,..,..,..,..,200000,77000000,..,4196365048.28277,31,85.9853134155273,8.53441706883414,20.918,77.7950334409732,2.582,..,119766,13.5,73.0997,28.8,..,..,1.05,..,..,..,..,26.4
2013,YR2013,Haiti,HTI,14498080022.6317,..,161918586.25,61.658,10.8096318741376,..,4.76502404779137,6,..,..,..,..,..,18.6977990819178,-4.63184338432506,11.3345556876066,..,..,420000,546000000,..,14529603383.6286,10.6,39.3527870178223,66.7634252539913,26.423,18.4274603815282,3.223,119.838254253851,..,8.7225,68.8436,55.5,..,..,1.05,..,..,..,..,50.46
2013,YR2013,Honduras,HND,18499710127.8385,52.6,1069029263.15978,74.051,47.9414903194726,..,5.1618989858149,12,5.87492990493774,..,..,..,20000000,51.351342514736,1.33723057932317,12.3801819251182,..,..,863000,618000000,471000,17137317832.5423,17.8,87.184881,28.9123246045223,23.223,40.0740726974146,2.699,120.423121723782,..,20.0808666666667,88.2789,17.7,6,..,1.05,44.4115453329078,24.9329981582603,3.41563072421204,..,53.858
2013,YR2013,"Hong Kong SAR, China",HKG,275696879834.966,..,76857453417.8737,83.8317073170732,221.610060304774,..,4.32357043235704,9,3.76031994819641,..,..,..,..,93.6382381470521,24.63049003767,25.5491717088387,..,0.73017,25661000,42426000000,84414000,280921093347.086,74.2,100,4.85714276631673,8,..,1.125,99.3998985177512,680836568,5,239.437,..,226,..,1.109,..,..,..,..,100
2013,YR2013,Hungary,HUN,135411698965.109,31.5,-3586600504.51759,75.5658536585366,85.582775300321,15,1.73319984983107,11,4.19773006439209,19.4259796142578,98.3937377929688,29.0240802764893,2000000,69.5496374890108,27.9149692383064,24.3796756580726,..,1.38884,10624000,6671000000,4912000,131578779141.241,72.6439,100,58.0691483486137,9,..,1.35,93.0085022178263,17144182548,6.30391235390833,117.861,4.7,642,..,1.054,48.6644086666229,19.7145338878488,0,..,69.953
2013,YR2013,Iceland,ISL,16033517403.2062,25.4,472607545.774898,82.0609756097561,53.4930381270854,7.9,3.8722792374824,10,7.49121999740601,..,..,..,..,10.4042068655341,23.0797029295531,17.7178721073771,..,1.70204,807300,1078000000,365000,15287504221.781,96.5468,100,18.6753112336347,13.4,..,1.93,92.3202279280825,94980249,8.15166666666667,108.887,1.9,33,..,1.053,37.0219275879653,28.6248512663607,0.985891551929288,..,93.633
